country,iso3,region,subregion,year,stress_index,stress_band,state_regime,event_signal,event_type_primary,event_phase,coverage_count,coverage_ratio,confidence_band,synthetic_flag
Canada,CAN,Americas,Northern America,2016,34.5,Low,Stabilizing,0.0,Baseline,latent,17,0.531,Medium,Yes
Canada,CAN,Americas,Northern America,2017,33.8,Low,Stabilizing,0.0,Baseline,latent,16,0.5,Medium,Yes
Canada,CAN,Americas,Northern America,2018,33.2,Low,Stabilizing,0.0,Baseline,latent,16,0.5,Medium,Yes
Canada,CAN,Americas,Northern America,2019,32.9,Low,Stabilizing,0.0,Baseline,latent,17,0.531,Medium,Yes
Canada,CAN,Americas,Northern America,2020,32.0,Low,Stabilizing,0.0,Baseline,latent,21,0.656,Medium,Yes
Canada,CAN,Americas,Northern America,2021,31.8,Low,Stabilizing,0.0,Baseline,latent,17,0.531,Medium,Yes
Canada,CAN,Americas,Northern America,2022,31.7,Low,Stabilizing,0.0,Baseline,latent,19,0.594,Medium,Yes
Canada,CAN,Americas,Northern America,2023,31.4,Low,Stabilizing,0.0,Baseline,latent,19,0.594,Medium,Yes
Canada,CAN,Americas,Northern America,2024,31.3,Low,Stabilizing,0.0,Baseline,latent,19,0.594,Medium,Yes
United States,USA,Americas,Northern America,1990,32.7,Low,Stabilizing,0.0,Baseline,latent,15,0.469,Medium,Yes
United States,USA,Americas,Northern America,1991,33.4,Low,Stabilizing,0.0,Baseline,latent,11,0.344,Low,Yes
United States,USA,Americas,Northern America,1992,33.3,Low,Stabilizing,0.0,Baseline,latent,13,0.406,Low,Yes
United States,USA,Americas,Northern America,1993,33.2,Low,Stabilizing,0.0,Baseline,latent,15,0.469,Medium,Yes
United States,USA,Americas,Northern America,1994,33.6,Low,Stabilizing,0.0,Baseline,latent,14,0.438,Medium,Yes
United States,USA,Americas,Northern America,1995,33.7,Low,Stabilizing,0.0,Baseline,latent,13,0.406,Low,Yes
United States,USA,Americas,Northern America,1996,33.7,Low,Stabilizing,0.0,Baseline,latent,14,0.438,Medium,Yes
United States,USA,Americas,Northern America,1997,34.2,Low,Stabilizing,0.0,Baseline,latent,10,0.312,Low,Yes
United States,USA,Americas,Northern America,1998,33.5,Low,Stabilizing,0.0,Baseline,latent,14,0.438,Medium,Yes
United States,USA,Americas,Northern America,1999,33.2,Low,Stabilizing,0.0,Baseline,latent,15,0.469,Medium,Yes
United States,USA,Americas,Northern America,2000,33.3,Low,Stabilizing,0.0,Baseline,latent,13,0.406,Low,Yes
United States,USA,Americas,Northern America,2001,33.4,Low,Stabilizing,0.0,Baseline,latent,13,0.406,Low,Yes
United States,USA,Americas,Northern America,2002,33.3,Low,Stabilizing,0.0,Baseline,latent,14,0.438,Medium,Yes
United States,USA,Americas,Northern America,2003,32.6,Low,Stabilizing,0.0,Baseline,latent,18,0.562,Medium,Yes
United States,USA,Americas,Northern America,2004,32.2,Low,Stabilizing,0.0,Baseline,latent,18,0.562,Medium,Yes
United States,USA,Americas,Northern America,2005,32.1,Low,Stabilizing,0.0,Baseline,latent,16,0.5,Medium,Yes
United States,USA,Americas,Northern America,2006,32.0,Low,Stabilizing,0.0,Baseline,latent,16,0.5,Medium,Yes
United States,USA,Americas,Northern America,2007,31.8,Low,Stabilizing,0.0,Baseline,latent,16,0.5,Medium,Yes
United States,USA,Americas,Northern America,2008,31.2,Low,Stabilizing,0.0,Baseline,latent,18,0.562,Medium,Yes
United States,USA,Americas,Northern America,2009,30.8,Low,Stabilizing,0.0,Baseline,latent,18,0.562,Medium,Yes
United States,USA,Americas,Northern America,2010,30.3,Low,Stabilizing,0.0,Baseline,latent,18,0.562,Medium,Yes
United States,USA,Americas,Northern America,2011,30.1,Low,Stabilizing,0.0,Recovery window,recovery,18,0.562,Medium,Yes
United States,USA,Americas,Northern America,2012,30.2,Low,Stabilizing,0.0,Baseline,latent,13,0.406,Low,Yes
United States,USA,Americas,Northern America,2013,29.4,Low,Stabilizing,0.0,Baseline,latent,20,0.625,Medium,Yes
United States,USA,Americas,Northern America,2014,29.3,Low,Stabilizing,0.0,Baseline,latent,19,0.594,Medium,Yes
United States,USA,Americas,Northern America,2015,28.6,Low,Stabilizing,0.0,Baseline,latent,24,0.75,High,Yes
United States,USA,Americas,Northern America,2016,29.2,Low,Stabilizing,0.0,Baseline,latent,20,0.625,Medium,Yes
United States,USA,Americas,Northern America,2017,28.9,Low,Stabilizing,0.0,Baseline,latent,21,0.656,Medium,Yes
United States,USA,Americas,Northern America,2018,28.3,Low,Stabilizing,0.0,Baseline,latent,23,0.719,High,Yes
United States,USA,Americas,Northern America,2019,28.5,Low,Stabilizing,0.0,Baseline,latent,22,0.688,High,Yes
United States,USA,Americas,Northern America,2020,28.1,Low,Stabilizing,0.0,Baseline,latent,23,0.719,High,Yes
United States,USA,Americas,Northern America,2021,29.0,Low,Stabilizing,0.0,Recovery window,recovery,18,0.562,Medium,Yes
United States,USA,Americas,Northern America,2022,28.7,Low,Stabilizing,0.0,Baseline,latent,22,0.688,High,Yes
United States,USA,Americas,Northern America,2023,29.2,Low,Stabilizing,0.0,Baseline,latent,20,0.625,Medium,Yes
United States,USA,Americas,Northern America,2024,29.1,Low,Stabilizing,0.0,Baseline,latent,21,0.656,Medium,Yes
Argentina,ARG,Americas,South America,1990,38.5,Medium,Watch,0.0,Baseline,latent,7,0.219,Low,Yes
Argentina,ARG,Americas,South America,1991,37.8,Medium,Watch,0.0,Baseline,latent,11,0.344,Low,Yes
Argentina,ARG,Americas,South America,1992,37.9,Medium,Watch,0.0,Baseline,latent,10,0.312,Low,Yes
Argentina,ARG,Americas,South America,1993,37.7,Medium,Watch,0.0,Baseline,latent,10,0.312,Low,Yes
Argentina,ARG,Americas,South America,1994,37.4,Medium,Watch,0.0,Baseline,latent,11,0.344,Low,Yes
Argentina,ARG,Americas,South America,1995,37.3,Medium,Watch,0.0,Baseline,latent,12,0.375,Low,Yes
Argentina,ARG,Americas,South America,1996,38.2,Medium,Watch,0.0,Baseline,latent,8,0.25,Low,Yes
Argentina,ARG,Americas,South America,1997,37.5,Medium,Watch,0.0,Baseline,latent,12,0.375,Low,Yes
Argentina,ARG,Americas,South America,1998,37.3,Medium,Watch,0.0,Baseline,latent,13,0.406,Low,Yes
Argentina,ARG,Americas,South America,1999,37.4,Medium,Watch,0.0,Baseline,latent,11,0.344,Low,Yes
Argentina,ARG,Americas,South America,2000,37.5,Medium,Watch,0.0,Baseline,latent,10,0.312,Low,Yes
Argentina,ARG,Americas,South America,2001,38.0,Medium,Watch,0.045,Baseline,latent,14,0.438,Medium,Yes
Argentina,ARG,Americas,South America,2002,38.6,Medium,Watch,0.067,Institutional transition,build,12,0.375,Low,Yes
Argentina,ARG,Americas,South America,2003,38.7,Medium,Watch,0.088,Institutional transition,build,14,0.438,Medium,Yes
Argentina,ARG,Americas,South America,2004,39.0,Medium,Watch,0.104,Institutional transition,build,13,0.406,Low,Yes
Argentina,ARG,Americas,South America,2005,38.7,Medium,Watch,0.11,Institutional transition,build,15,0.469,Medium,Yes
Argentina,ARG,Americas,South America,2006,38.5,Medium,Watch,0.104,Institutional transition,build,15,0.469,Medium,Yes
Argentina,ARG,Americas,South America,2007,37.8,Medium,Watch,0.088,Institutional transition,build,15,0.469,Medium,Yes
Argentina,ARG,Americas,South America,2008,37.7,Medium,Watch,0.067,Institutional transition,build,12,0.375,Low,Yes
Argentina,ARG,Americas,South America,2009,36.9,Medium,Watch,0.045,Baseline,latent,17,0.531,Medium,Yes
Argentina,ARG,Americas,South America,2010,36.5,Medium,Watch,0.035,Baseline,latent,17,0.531,Medium,Yes
Argentina,ARG,Americas,South America,2011,36.7,Medium,Watch,0.065,Enforcement strain,build,18,0.562,Medium,Yes
Argentina,ARG,Americas,South America,2012,37.2,Medium,Watch,0.095,Enforcement strain,build,18,0.562,Medium,Yes
Argentina,ARG,Americas,South America,2013,37.9,Medium,Watch,0.108,Enforcement strain,build,15,0.469,Medium,Yes
Argentina,ARG,Americas,South America,2014,37.0,Medium,Watch,0.095,Enforcement strain,build,19,0.594,Medium,Yes
Argentina,ARG,Americas,South America,2015,37.2,Medium,Watch,0.065,Enforcement strain,build,13,0.406,Low,Yes
Argentina,ARG,Americas,South America,2016,35.7,Medium,Watch,0.035,Baseline,latent,22,0.688,High,Yes
Argentina,ARG,Americas,South America,2017,35.3,Medium,Watch,0.0,Baseline,latent,22,0.688,High,Yes
Argentina,ARG,Americas,South America,2018,35.4,Medium,Watch,0.0,Baseline,latent,19,0.594,Medium,Yes
Argentina,ARG,Americas,South America,2019,34.7,Low,Stabilizing,0.0,Baseline,latent,24,0.75,High,Yes
Argentina,ARG,Americas,South America,2020,35.5,Medium,Watch,0.0,Baseline,latent,21,0.656,Medium,Yes
Argentina,ARG,Americas,South America,2021,35.4,Medium,Watch,0.0,Baseline,latent,21,0.656,Medium,Yes
Argentina,ARG,Americas,South America,2022,35.7,Medium,Watch,0.0,Baseline,latent,19,0.594,Medium,Yes
Argentina,ARG,Americas,South America,2023,35.0,Medium,Watch,0.0,Baseline,latent,23,0.719,High,Yes
Argentina,ARG,Americas,South America,2024,35.4,Medium,Watch,0.0,Baseline,latent,19,0.594,Medium,Yes
Bolivia,BOL,Americas,South America,1990,35.7,Medium,Watch,0.0,Baseline,latent,9,0.281,Low,Yes
Bolivia,BOL,Americas,South America,1991,35.6,Medium,Watch,0.0,Baseline,latent,10,0.312,Low,Yes
Bolivia,BOL,Americas,South America,1992,35.1,Medium,Watch,0.0,Baseline,latent,12,0.375,Low,Yes
Bolivia,BOL,Americas,South America,1993,35.5,Medium,Watch,0.0,Baseline,latent,9,0.281,Low,Yes
Bolivia,BOL,Americas,South America,1994,34.8,Low,Stabilizing,0.0,Baseline,latent,15,0.469,Medium,Yes
Bolivia,BOL,Americas,South America,1995,35.0,Medium,Watch,0.0,Baseline,latent,13,0.406,Low,Yes
Bolivia,BOL,Americas,South America,1996,34.4,Low,Stabilizing,0.0,Baseline,latent,17,0.531,Medium,Yes
Bolivia,BOL,Americas,South America,1997,34.5,Low,Stabilizing,0.0,Baseline,latent,15,0.469,Medium,Yes
Bolivia,BOL,Americas,South America,1998,35.0,Medium,Watch,0.0,Baseline,latent,11,0.344,Low,Yes
Bolivia,BOL,Americas,South America,1999,34.5,Low,Stabilizing,0.0,Baseline,latent,15,0.469,Medium,Yes
Bolivia,BOL,Americas,South America,2000,34.5,Low,Stabilizing,0.0,Baseline,latent,15,0.469,Medium,Yes
Bolivia,BOL,Americas,South America,2001,34.8,Low,Stabilizing,0.0,Baseline,latent,11,0.344,Low,Yes
Bolivia,BOL,Americas,South America,2002,33.5,Low,Stabilizing,0.0,Recovery window,recovery,18,0.562,Medium,Yes
Bolivia,BOL,Americas,South America,2003,33.4,Low,Stabilizing,0.0,Recovery window,recovery,16,0.5,Medium,Yes
Bolivia,BOL,Americas,South America,2004,33.0,Low,Stabilizing,0.0,Recovery window,recovery,18,0.562,Medium,Yes
Bolivia,BOL,Americas,South America,2005,33.5,Low,Stabilizing,0.0,Recovery window,recovery,15,0.469,Medium,Yes
Bolivia,BOL,Americas,South America,2006,33.3,Low,Stabilizing,0.0,Recovery window,recovery,15,0.469,Medium,Yes
Bolivia,BOL,Americas,South America,2007,33.1,Low,Stabilizing,0.002,Baseline,latent,17,0.531,Medium,Yes
Bolivia,BOL,Americas,South America,2008,35.0,Medium,Watch,0.119,Institutional transition,build,15,0.469,Medium,Yes
Bolivia,BOL,Americas,South America,2009,36.7,Medium,Watch,0.24,Institutional transition,active,18,0.562,Medium,Yes
Bolivia,BOL,Americas,South America,2010,38.9,Medium,Watch,0.304,Institutional transition,active,14,0.438,Medium,Yes
Bolivia,BOL,Americas,South America,2011,39.2,Medium,Watch,0.276,Institutional transition,active,14,0.438,Medium,Yes
Bolivia,BOL,Americas,South America,2012,37.4,Medium,Watch,0.184,Institutional transition,active,17,0.531,Medium,Yes
Bolivia,BOL,Americas,South America,2013,37.0,Medium,Watch,0.13,Institutional transition,build,13,0.406,Low,Yes
Bolivia,BOL,Americas,South America,2014,34.1,Low,Stabilizing,0.0,Baseline,latent,17,0.531,Medium,Yes
Bolivia,BOL,Americas,South America,2015,33.7,Low,Stabilizing,0.0,Baseline,latent,18,0.562,Medium,Yes
Bolivia,BOL,Americas,South America,2016,32.8,Low,Stabilizing,0.0,Baseline,latent,20,0.625,Medium,Yes
Bolivia,BOL,Americas,South America,2017,32.3,Low,Stabilizing,0.0,Baseline,latent,20,0.625,Medium,Yes
Bolivia,BOL,Americas,South America,2018,31.9,Low,Stabilizing,0.0,Baseline,latent,20,0.625,Medium,Yes
Bolivia,BOL,Americas,South America,2019,32.0,Low,Stabilizing,0.019,Baseline,latent,20,0.625,Medium,Yes
Bolivia,BOL,Americas,South America,2020,33.0,Low,Stabilizing,0.083,External spillover,build,21,0.656,Medium,Yes
Bolivia,BOL,Americas,South America,2021,33.9,Low,Stabilizing,0.137,External spillover,build,19,0.594,Medium,Yes
Bolivia,BOL,Americas,South America,2022,33.4,Low,Stabilizing,0.083,External spillover,build,19,0.594,Medium,Yes
Bolivia,BOL,Americas,South America,2023,31.6,Low,Stabilizing,0.019,Baseline,latent,25,0.781,High,Yes
Bolivia,BOL,Americas,South America,2024,31.8,Low,Stabilizing,0.0,Baseline,latent,20,0.625,Medium,Yes
Brazil,BRA,Americas,South America,1990,40.2,Medium,Watch,0.0,Baseline,latent,10,0.312,Low,Yes
Brazil,BRA,Americas,South America,1991,40.0,Medium,Watch,0.0,Baseline,latent,11,0.344,Low,Yes
Brazil,BRA,Americas,South America,1992,39.9,Medium,Watch,0.0,Baseline,latent,8,0.25,Low,Yes
Brazil,BRA,Americas,South America,1993,39.6,Medium,Watch,0.0,Baseline,latent,10,0.312,Low,Yes
Brazil,BRA,Americas,South America,1994,39.4,Medium,Watch,0.0,Baseline,latent,7,0.219,Low,Yes
Brazil,BRA,Americas,South America,1995,38.4,Medium,Watch,0.0,Baseline,latent,13,0.406,Low,Yes
Brazil,BRA,Americas,South America,1996,38.4,Medium,Watch,0.0,Baseline,latent,11,0.344,Low,Yes
Brazil,BRA,Americas,South America,1997,37.8,Medium,Watch,0.0,Baseline,latent,14,0.438,Medium,Yes
Brazil,BRA,Americas,South America,1998,37.6,Medium,Watch,0.0,Baseline,latent,12,0.375,Low,Yes
Brazil,BRA,Americas,South America,1999,37.4,Medium,Watch,0.0,Baseline,latent,11,0.344,Low,Yes
Brazil,BRA,Americas,South America,2000,37.5,Medium,Watch,0.0,Baseline,latent,15,0.469,Medium,Yes
Brazil,BRA,Americas,South America,2001,37.8,Medium,Watch,0.0,Baseline,latent,12,0.375,Low,Yes
Brazil,BRA,Americas,South America,2002,38.2,Medium,Watch,0.0,Baseline,latent,10,0.312,Low,Yes
Brazil,BRA,Americas,South America,2003,38.0,Medium,Watch,0.025,Baseline,latent,14,0.438,Medium,Yes
Brazil,BRA,Americas,South America,2004,40.2,Medium,Watch,0.145,Governance stress,build,12,0.375,Low,Yes
Brazil,BRA,Americas,South America,2005,43.2,Medium,Watch,0.325,Governance stress,active,11,0.344,Low,Yes
Brazil,BRA,Americas,South America,2006,43.7,Medium,Watch,0.339,Governance stress,active,14,0.438,Medium,Yes
Brazil,BRA,Americas,South America,2007,41.6,Medium,Watch,0.162,Governance stress,active,17,0.531,Medium,Yes
Brazil,BRA,Americas,South America,2008,40.0,Medium,Watch,0.03,Baseline,latent,14,0.438,Medium,Yes
Brazil,BRA,Americas,South America,2009,39.1,Medium,Watch,0.0,Baseline,latent,14,0.438,Medium,Yes
Brazil,BRA,Americas,South America,2010,39.2,Medium,Watch,0.0,Baseline,latent,12,0.375,Low,Yes
Brazil,BRA,Americas,South America,2011,38.4,Medium,Watch,0.0,Baseline,latent,18,0.562,Medium,Yes
Brazil,BRA,Americas,South America,2012,39.0,Medium,Watch,0.0,Baseline,latent,12,0.375,Low,Yes
Brazil,BRA,Americas,South America,2013,38.2,Medium,Watch,0.0,Baseline,latent,19,0.594,Medium,Yes
Brazil,BRA,Americas,South America,2014,38.0,Medium,Watch,0.0,Baseline,latent,19,0.594,Medium,Yes
Brazil,BRA,Americas,South America,2015,37.6,Medium,Watch,0.0,Baseline,latent,18,0.562,Medium,Yes
Brazil,BRA,Americas,South America,2016,37.8,Medium,Watch,0.0,Baseline,latent,17,0.531,Medium,Yes
Brazil,BRA,Americas,South America,2017,37.4,Medium,Watch,0.0,Baseline,latent,18,0.562,Medium,Yes
Brazil,BRA,Americas,South America,2018,37.0,Medium,Watch,0.0,Baseline,latent,18,0.562,Medium,Yes
Brazil,BRA,Americas,South America,2019,36.4,Medium,Watch,0.0,Baseline,latent,20,0.625,Medium,Yes
Brazil,BRA,Americas,South America,2020,36.6,Medium,Watch,0.0,Baseline,latent,18,0.562,Medium,Yes
Brazil,BRA,Americas,South America,2021,36.5,Medium,Watch,0.0,Baseline,latent,18,0.562,Medium,Yes
Brazil,BRA,Americas,South America,2022,36.2,Medium,Watch,0.0,Baseline,latent,18,0.562,Medium,Yes
Brazil,BRA,Americas,South America,2023,36.1,Medium,Watch,0.0,Baseline,latent,16,0.5,Medium,Yes
Brazil,BRA,Americas,South America,2024,35.2,Medium,Watch,0.0,Baseline,latent,21,0.656,Medium,Yes
Chile,CHL,Americas,South America,1990,40.8,Medium,Watch,0.0,Baseline,latent,11,0.344,Low,Yes
Chile,CHL,Americas,South America,1991,39.9,Medium,Watch,0.0,Baseline,latent,13,0.406,Low,Yes
Chile,CHL,Americas,South America,1992,39.1,Medium,Watch,0.0,Baseline,latent,16,0.5,Medium,Yes
Chile,CHL,Americas,South America,1993,40.0,Medium,Watch,0.0,Baseline,latent,9,0.281,Low,Yes
Chile,CHL,Americas,South America,1994,39.5,Medium,Watch,0.0,Baseline,latent,13,0.406,Low,Yes
Chile,CHL,Americas,South America,1995,39.6,Medium,Watch,0.0,Baseline,latent,12,0.375,Low,Yes
Chile,CHL,Americas,South America,1996,39.8,Medium,Watch,0.036,Baseline,latent,15,0.469,Medium,Yes
Chile,CHL,Americas,South America,1997,41.9,Medium,Watch,0.094,Enforcement strain,build,7,0.219,Low,Yes
Chile,CHL,Americas,South America,1998,42.8,Medium,Watch,0.166,Enforcement strain,active,13,0.406,Low,Yes
Chile,CHL,Americas,South America,1999,40.9,Medium,Watch,0.031,Baseline,latent,13,0.406,Low,Yes
Chile,CHL,Americas,South America,2000,40.4,Medium,Watch,0.0,Recovery window,recovery,13,0.406,Low,Yes
Chile,CHL,Americas,South America,2001,40.2,Medium,Watch,0.0,Recovery window,recovery,13,0.406,Low,Yes
Chile,CHL,Americas,South America,2002,40.3,Medium,Watch,0.0,Recovery window,recovery,13,0.406,Low,Yes
Chile,CHL,Americas,South America,2003,40.1,Medium,Watch,0.0,Recovery window,recovery,13,0.406,Low,Yes
Chile,CHL,Americas,South America,2004,40.2,Medium,Watch,0.0,Recovery window,recovery,14,0.438,Medium,Yes
Chile,CHL,Americas,South America,2005,40.1,Medium,Watch,0.0,Recovery window,recovery,16,0.5,Medium,Yes
Chile,CHL,Americas,South America,2006,40.8,Medium,Watch,0.0,Baseline,latent,13,0.406,Low,Yes
Chile,CHL,Americas,South America,2007,40.9,Medium,Watch,0.0,Baseline,latent,14,0.438,Medium,Yes
Chile,CHL,Americas,South America,2008,40.5,Medium,Watch,0.0,Baseline,latent,16,0.5,Medium,Yes
Chile,CHL,Americas,South America,2009,40.6,Medium,Watch,0.0,Baseline,latent,14,0.438,Medium,Yes
Chile,CHL,Americas,South America,2010,40.4,Medium,Watch,0.0,Baseline,latent,16,0.5,Medium,Yes
Chile,CHL,Americas,South America,2011,40.5,Medium,Watch,0.0,Baseline,latent,13,0.406,Low,Yes
Chile,CHL,Americas,South America,2012,41.4,Medium,Watch,0.099,External spillover,build,15,0.469,Medium,Yes
Chile,CHL,Americas,South America,2013,41.9,Medium,Watch,0.147,External spillover,build,17,0.531,Medium,Yes
Chile,CHL,Americas,South America,2014,42.6,Medium,Watch,0.194,External spillover,active,19,0.594,Medium,Yes
Chile,CHL,Americas,South America,2015,43.6,Medium,Watch,0.229,External spillover,active,15,0.469,Medium,Yes
Chile,CHL,Americas,South America,2016,43.7,Medium,Watch,0.242,External spillover,active,16,0.5,Medium,Yes
Chile,CHL,Americas,South America,2017,43.5,Medium,Watch,0.229,External spillover,active,17,0.531,Medium,Yes
Chile,CHL,Americas,South America,2018,42.8,Medium,Watch,0.194,External spillover,active,17,0.531,Medium,Yes
Chile,CHL,Americas,South America,2019,41.8,Medium,Watch,0.147,External spillover,build,19,0.594,Medium,Yes
Chile,CHL,Americas,South America,2020,40.6,Medium,Watch,0.099,External spillover,build,20,0.625,Medium,Yes
Chile,CHL,Americas,South America,2021,38.1,Medium,Watch,0.0,Baseline,latent,26,0.812,High,Yes
Chile,CHL,Americas,South America,2022,37.7,Medium,Watch,0.0,Baseline,latent,26,0.812,High,Yes
Chile,CHL,Americas,South America,2023,37.3,Medium,Watch,0.0,Baseline,latent,23,0.719,High,Yes
Chile,CHL,Americas,South America,2024,37.2,Medium,Watch,0.0,Baseline,latent,21,0.656,Medium,Yes
Colombia,COL,Americas,South America,1990,40.0,Medium,Watch,0.0,Baseline,latent,11,0.344,Low,Yes
Colombia,COL,Americas,South America,1991,40.4,Medium,Watch,0.0,Baseline,latent,10,0.312,Low,Yes
Colombia,COL,Americas,South America,1992,40.6,Medium,Watch,0.0,Baseline,latent,9,0.281,Low,Yes
Colombia,COL,Americas,South America,1993,40.7,Medium,Watch,0.0,Baseline,latent,8,0.25,Low,Yes
Colombia,COL,Americas,South America,1994,40.7,Medium,Watch,0.0,Baseline,latent,11,0.344,Low,Yes
Colombia,COL,Americas,South America,1995,40.8,Medium,Watch,0.0,Baseline,latent,9,0.281,Low,Yes
Colombia,COL,Americas,South America,1996,40.9,Medium,Watch,0.0,Baseline,latent,8,0.25,Low,Yes
Colombia,COL,Americas,South America,1997,40.0,Medium,Watch,0.0,Baseline,latent,15,0.469,Medium,Yes
Colombia,COL,Americas,South America,1998,40.6,Medium,Watch,0.0,Baseline,latent,12,0.375,Low,Yes
Colombia,COL,Americas,South America,1999,40.5,Medium,Watch,0.0,Baseline,latent,10,0.312,Low,Yes
Colombia,COL,Americas,South America,2000,40.0,Medium,Watch,0.0,Baseline,latent,12,0.375,Low,Yes
Colombia,COL,Americas,South America,2001,39.6,Medium,Watch,0.0,Baseline,latent,14,0.438,Medium,Yes
Colombia,COL,Americas,South America,2002,40.0,Medium,Watch,0.0,Baseline,latent,13,0.406,Low,Yes
Colombia,COL,Americas,South America,2003,40.0,Medium,Watch,0.0,Baseline,latent,13,0.406,Low,Yes
Colombia,COL,Americas,South America,2004,39.9,Medium,Watch,0.0,Baseline,latent,14,0.438,Medium,Yes
Colombia,COL,Americas,South America,2005,40.2,Medium,Watch,0.02,Baseline,latent,14,0.438,Medium,Yes
Colombia,COL,Americas,South America,2006,40.6,Medium,Watch,0.088,External spillover,build,16,0.5,Medium,Yes
